,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label
14,1.0,0.0018842200401354187,0.6797322870379532,0.00191231562612662,udp,irc,0.6200219767148503,6.353692257644762e-07,0.0002922089781208527,SF,0.0,Dd,5.421817393190197e-05,9.991710035947017e-07,0.0009345794392523365,0.0004499437570303712,0
15,1.0,0.6288392898175523,0.8557948131196234,0.0012383027415082213,tcp,irc,0.6247248114328798,0.0,0.0,S0,0.0,S,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,0
16,1.0,0.6288392898175523,0.8557948131196234,0.0012383027415082213,tcp,irc,0.620118142828502,0.0,0.0,S0,0.0,S,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,0
17,1.0,0.6288392898175523,0.8557948131196234,0.0012383027415082213,tcp,irc,0.620118142828502,0.0,0.0,S0,0.0,S,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,0
18,1.0,0.0018842200401354187,0.8997071770365913,0.00191231562612662,udp,dhcp,0.6200219767148503,6.353692257644762e-07,0.0002922089781208527,S0,0.0,D,5.421817393190197e-05,9.991710035947017e-07,0.0,0.0,0
19,1.0,0.6288392898175523,0.8557948131196234,0.0012383027415082213,tcp,irc,0.620118142828502,0.0,0.0,S0,0.0,S,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,0
20,1.0,0.0018842200401354187,0.6797322870379532,0.00191231562612662,udp,irc,0.6200219767148503,6.353692257644762e-07,0.0002922089781208527,SF,0.0,Dd,5.421817393190197e-05,9.991710035947017e-07,0.0009345794392523365,0.0004499437570303712,0
21,1.0,0.0018842200401354187,0.37682953372455813,0.00191231562612662,udp,irc,0.6275695537604546,6.353692257644762e-07,0.0002922089781208527,S0,0.0,D,5.421817393190197e-05,9.991710035947017e-07,0.0,0.0,0
22,1.0,0.6288392898175523,0.8557948131196234,0.0012383027415082213,tcp,irc,0.620118142828502,0.0,0.0,S0,0.0,S,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,0
23,1.0,0.0018842200401354187,0.6797322870379532,0.00191231562612662,udp,irc,0.6200219767148503,6.353692257644762e-07,0.0002922089781208527,SF,0.0,Dd,5.421817393190197e-05,9.991710035947017e-07,0.0009345794392523365,0.0004499437570303712,0
24,1.0,0.6288699275417822,0.8557948131196234,0.0012383027415082213,tcp,http,0.41865977532142495,1.9987656893840813e-06,1.0,SF,1.0,ShADadtctfF,0.006180871828236825,8.686214237829203e-05,0.10934579439252337,1.0,0
25,1.0,0.7504097795615741,0.8557948131196234,0.10448767183409877,tcp,irc,0.6125009232906173,0.0,0.0,S0,0.0,S,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,1
26,1.0,0.6289312029902419,0.8557948131196234,0.0012383027415082213,tcp,irc,0.6193342331220076,0.0,0.0,S0,0.0,S,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,0
27,1.0,0.6289312029902419,0.8557948131196234,0.0012383027415082213,tcp,irc,0.6161680417701471,0.0,0.0,S0,0.0,S,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,0
28,1.0,0.6289312029902419,0.8557948131196234,0.0012383027415082213,tcp,irc,0.6161680417701471,0.0,0.0,S0,0.0,S,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,0
29,1.0,0.0018842200401354187,0.6797322870379532,0.00191231562612662,udp,irc,0.6200219767148503,6.353692257644762e-07,0.0002922089781208527,SF,0.0,Dd,5.421817393190197e-05,9.991710035947017e-07,0.0009345794392523365,0.0004499437570303712,0
30,1.0,0.6289312029902419,0.8557948131196234,0.0012383027415082213,tcp,irc,0.6161680417701471,0.0,0.0,S0,0.0,S,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,0
31,1.0,0.6289312029902419,0.8557948131196234,0.0012383027415082213,tcp,irc,0.6161680417701471,0.0,0.0,S0,0.0,S,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,0
32,1.0,0.0018842200401354187,0.3702098486013683,0.00191231562612662,udp,irc,0.6275695537604546,1.2707384515289524e-06,0.0004675343649933644,S0,0.0,D,5.421817393190197e-05,9.991710035947017e-07,0.0,0.0,0
33,1.0,0.0018842200401354187,0.6797322870379532,0.00191231562612662,udp,irc,0.6200219767148503,6.353692257644762e-07,0.0002922089781208527,SF,0.0,Dd,5.421817393190197e-05,9.991710035947017e-07,0.0009345794392523365,0.0004499437570303712,0
34,1.0,0.0018842200401354187,0.4111830001993851,0.00191231562612662,udp,irc,0.6275695537604546,6.353692257644762e-07,0.0002922089781208527,S0,0.0,D,5.421817393190197e-05,9.991710035947017e-07,0.0,0.0,0
35,1.0,0.6289618407144717,0.8557948131196234,0.0012383027415082213,tcp,irc,0.6247231327226664,0.0,0.0,S0,0.0,S,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,0
36,1.0,0.6289618407144717,0.8557948131196234,0.0012383027415082213,tcp,irc,0.6192836799630108,0.0,0.0,S0,0.0,S,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,0
37,1.0,0.0018842200401354187,0.3702098486013683,0.00191231562612662,udp,irc,0.6275695537604546,1.2707384515289524e-06,0.0004675343649933644,S0,0.0,D,5.421817393190197e-05,9.991710035947017e-07,0.0,0.0,0
38,1.0,0.6289618407144717,0.8557948131196234,0.0012383027415082213,tcp,irc,0.6192836799630108,0.0,0.0,S0,0.0,S,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,0
39,1.0,0.0018842200401354187,0.6797322870379532,0.00191231562612662,udp,irc,0.6200219767148503,6.353692257644762e-07,0.0002922089781208527,SF,0.0,Dd,5.421817393190197e-05,9.991710035947017e-07,0.0009345794392523365,0.0004499437570303712,0
40,1.0,0.6289618407144717,0.8557948131196234,0.0012383027415082213,tcp,irc,0.6192836799630108,0.0,0.0,S0,0.0,S,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,0
41,0.0,0.6254844590143843,0.8868096636451335,0.0003291690831857297,tcp,dns,0.619182477718719,1.2601489644328779e-05,0.10465951566361877,SF,0.0,DdAtaFf,0.010843634786380394,0.00015045411796233904,0.17196261682242991,0.166052927594577,0
42,1.0,0.6289618407144717,0.8557948131196234,0.0012383027415082213,tcp,irc,0.6192836799630108,0.0,0.0,S0,0.0,S,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,0
43,1.0,0.0018842200401354187,0.3702098486013683,0.00191231562612662,udp,irc,0.6275695537604546,6.353692257644762e-07,0.0002922089781208527,SF,0.0,Dd,5.421817393190197e-05,9.991710035947017e-07,0.0009345794392523365,0.0004499437570303712,0
44,1.0,0.0018842200401354187,0.6797322870379532,0.00191231562612662,udp,irc,0.6200219767148503,6.353692257644762e-07,0.0002922089781208527,SF,0.0,Dd,5.421817393190197e-05,9.991710035947017e-07,0.0009345794392523365,0.0004499437570303712,0
45,1.0,0.6289924784387015,0.8557948131196234,0.0012383027415082213,tcp,irc,0.6151367381413512,0.0,0.0,S0,0.0,S,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,0
46,1.0,0.6289924784387015,0.8557948131196234,0.0012383027415082213,tcp,http,0.1617233447197849,1.9987656893840813e-06,0.75528106851083,SF,0.5,ShADadttcfF,0.0050422901756668834,7.324186396086952e-05,0.08598130841121496,0.780030785625481,0
47,1.0,0.6290537538871612,0.8557948131196234,0.0012383027415082213,tcp,irc,0.6091461408370721,0.0,0.0,S0,0.0,S,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,0
48,1.0,0.7505936059069532,0.8557948131196234,0.10448767183409877,tcp,irc,0.6100440109854796,0.0,0.0,S0,0.0,S,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,1
49,1.0,0.6290537538871612,0.8557948131196234,0.0012383027415082213,tcp,irc,0.621728649444059,0.0,0.0,S0,0.0,S,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,0
50,1.0,0.7505936059069532,0.8557948131196234,0.10448767183409877,tcp,irc,0.6141787222041561,0.0,0.0,S0,0.0,S,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,1
51,1.0,0.6290537538871612,0.8557948131196234,0.0012383027415082213,tcp,irc,0.621728649444059,0.0,0.0,S0,0.0,S,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,0
52,1.0,0.7506855190796428,0.8557948131196234,0.10448767183409877,tcp,irc,0.616518076831209,0.0,0.0,S0,0.0,S,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,1
53,1.0,0.0018842200401354187,0.6797322870379532,0.00191231562612662,udp,irc,0.6200219767148503,6.353692257644762e-07,0.0002922089781208527,SF,0.0,Dd,5.421817393190197e-05,9.991710035947017e-07,0.0009345794392523365,0.0004499437570303712,0
54,1.0,0.7506855190796428,0.8557948131196234,0.10448767183409877,tcp,irc,0.6139151167375081,0.0,0.0,S0,0.0,S,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,1
55,1.0,0.7507161568038726,0.8557948131196234,0.10448767183409877,tcp,irc,0.6160960011204191,0.0,0.0,S0,0.0,S,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,1
56,1.0,0.6290537538871612,0.8557948131196234,0.0012383027415082213,tcp,irc,0.621728649444059,0.0,0.0,S0,0.0,S,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,0
57,1.0,0.7507161568038726,0.8557948131196234,0.10448767183409877,tcp,irc,0.6148622930030399,0.0,0.0,S0,0.0,S,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,1
58,1.0,0.7507467945281024,0.8557948131196234,0.10448767183409877,tcp,irc,0.6156187677883329,0.0,0.0,S0,0.0,S,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,1
59,1.0,0.7507467945281024,0.8557948131196234,0.10448767183409877,tcp,irc,0.6144901948934595,0.0,0.0,S0,0.0,S,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,1
60,1.0,0.7507774322523323,0.8557948131196234,0.10448767183409877,tcp,irc,0.615136977957096,0.0,0.0,S0,0.0,S,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,1
61,1.0,0.7507774322523323,0.8557948131196234,0.10448767183409877,tcp,irc,0.6151845094377089,0.0,0.0,S0,0.0,S,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,1
62,1.0,0.7508080699765621,0.8557948131196234,0.10448767183409877,tcp,irc,0.6146575862833067,0.0,0.0,S0,0.0,S,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,1
63,1.0,0.6290537538871612,0.8557948131196234,0.0012383027415082213,tcp,irc,0.621728649444059,0.0,0.0,S0,0.0,S,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,0
64,1.0,0.750838707700792,0.8557948131196234,0.10448767183409877,tcp,irc,0.6144132140393892,0.0,0.0,S0,0.0,S,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,1
65,1.0,0.750838707700792,0.8557948131196234,0.10448767183409877,tcp,irc,0.6151845094377089,0.0,0.0,S0,0.0,S,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,1
66,1.0,0.7508693454250218,0.8557948131196234,0.10448767183409877,tcp,irc,0.6139407770221983,0.0,0.0,S0,0.0,S,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,1
67,1.0,0.7508693454250218,0.8557948131196234,0.10448767183409877,tcp,irc,0.6151845094377089,0.0,0.0,S0,0.0,S,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,1
68,1.0,0.7508999831492517,0.8557948131196234,0.10448767183409877,tcp,irc,0.6134589871909614,0.0,0.0,S0,0.0,S,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,1
69,1.0,0.7508999831492517,0.8557948131196234,0.10448767183409877,tcp,irc,0.6151845094377089,0.0,0.0,S0,0.0,S,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,1
70,1.0,0.0018842200401354187,0.6797322870379532,0.00191231562612662,udp,irc,0.6200219767148503,6.353692257644762e-07,0.0002922089781208527,SF,0.0,Dd,5.421817393190197e-05,9.991710035947017e-07,0.0009345794392523365,0.0004499437570303712,0
71,1.0,0.7509306208734815,0.8557948131196234,0.10448767183409877,tcp,irc,0.6129208406597043,0.0,0.0,S0,0.0,S,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,1
72,1.0,0.7509306208734815,0.8557948131196234,0.10448767183409877,tcp,irc,0.6151845094377089,0.0,0.0,S0,0.0,S,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,1
73,1.0,0.7509612585977113,0.8557948131196234,0.10448767183409877,tcp,irc,0.6123805357867443,0.0,0.0,S0,0.0,S,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,1
74,1.0,0.7509612585977113,0.8557948131196234,0.10448767183409877,tcp,irc,0.6151845094377089,0.0,0.0,S0,0.0,S,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,1
75,1.0,0.7509918963219412,0.8557948131196234,0.10448767183409877,tcp,irc,0.6119004246657208,0.0,0.0,S0,0.0,S,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,1
76,1.0,0.7509918963219412,0.8557948131196234,0.10448767183409877,tcp,irc,0.6151845094377089,0.0,0.0,S0,0.0,S,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,1
77,1.0,0.751022534046171,0.8557948131196234,0.10448767183409877,tcp,irc,0.6114212728076764,0.0,0.0,S0,0.0,S,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,1
78,1.0,0.751022534046171,0.8557948131196234,0.10448767183409877,tcp,irc,0.6141787222041561,0.0,0.0,S0,0.0,S,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,1
79,1.0,0.6295439574748387,0.8557948131196234,0.0012383027415082213,tcp,irc,0.6247243318013903,0.0,0.0,S0,0.0,S,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,0
80,1.0,0.0018842200401354187,0.8997071770365913,0.00191231562612662,udp,dhcp,0.6200219767148503,6.353692257644762e-07,0.0002922089781208527,S0,0.0,D,5.421817393190197e-05,9.991710035947017e-07,0.0,0.0,0
81,1.0,0.7510838094946307,0.8557948131196234,0.10448767183409877,tcp,irc,0.6109416413181423,0.0,0.0,S0,0.0,S,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,1
82,1.0,0.6295439574748387,0.8557948131196234,0.0012383027415082213,tcp,http,0.07969245069628103,1.972291971643895e-06,0.5149696224416495,SF,0.5,ShADadtcfF,0.003361526783777922,4.849923463501124e-05,0.056074766355140186,0.5021845953466343,0
83,1.0,0.6296052329232984,0.8557948131196234,0.0012383027415082213,tcp,irc,0.6124999640276383,0.0,0.0,S0,0.0,S,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,0
84,1.0,0.7510838094946307,0.8557948131196234,0.10448767183409877,tcp,irc,0.6133044499250335,0.0,0.0,S0,0.0,S,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,1
85,1.0,0.7511450849430904,0.8557948131196234,0.10448767183409877,tcp,irc,0.6104010966294376,0.0,0.0,S0,0.0,S,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,1
86,1.0,0.6296052329232984,0.8557948131196234,0.0012383027415082213,tcp,irc,0.6217282657388675,0.0,0.0,S0,0.0,S,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,0
87,1.0,0.7511450849430904,0.8557948131196234,0.10448767183409877,tcp,irc,0.6121894985644629,0.0,0.0,S0,0.0,S,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,1
88,1.0,0.7511757226673202,0.8557948131196234,0.10448767183409877,tcp,irc,0.60986342972967,0.0,0.0,S0,0.0,S,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,1
89,1.0,0.6296052329232984,0.8557948131196234,0.0012383027415082213,tcp,irc,0.6217282657388675,0.0,0.0,S0,0.0,S,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,0
90,1.0,0.0018842200401354187,0.6797322870379532,0.00191231562612662,udp,irc,0.6200219767148503,6.353692257644762e-07,0.0002922089781208527,SF,0.0,Dd,5.421817393190197e-05,9.991710035947017e-07,0.0009345794392523365,0.0004499437570303712,0
91,1.0,0.7511757226673202,0.8557948131196234,0.10448767183409877,tcp,irc,0.6139743991896145,0.0,0.0,S0,0.0,S,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,1
92,1.0,0.7512063603915501,0.8557948131196234,0.10448767183409877,tcp,irc,0.6093842778716256,0.0,0.0,S0,0.0,S,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,1
93,1.0,0.7512063603915501,0.8557948131196234,0.10448767183409877,tcp,irc,0.615604186991051,0.0,0.0,S0,0.0,S,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,1
94,1.0,0.6296052329232984,0.8557948131196234,0.0012383027415082213,tcp,irc,0.6217282657388675,0.0,0.0,S0,0.0,S,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,0
95,1.0,0.7512369981157799,0.8557948131196234,0.10448767183409877,tcp,irc,0.6089051260135812,0.0,0.0,S0,0.0,S,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,1
96,1.0,0.7512369981157799,0.8557948131196234,0.10448767183409877,tcp,irc,0.6165513632565827,0.0,0.0,S0,0.0,S,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,1
97,1.0,0.7513901867369291,0.8557948131196234,0.10448767183409877,tcp,irc,0.6093845176873705,0.0,0.0,S0,0.0,S,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,1
98,1.0,0.7513901867369291,0.8557948131196234,0.10448767183409877,tcp,irc,0.6172945522496155,0.0,0.0,S0,0.0,S,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,1
99,1.0,0.0018842200401354187,0.8997071770365913,0.00191231562612662,udp,dhcp,0.6200219767148503,6.353692257644762e-07,0.0002922089781208527,S0,0.0,D,5.421817393190197e-05,9.991710035947017e-07,0.0,0.0,0
100,1.0,0.751420824461159,0.8557948131196234,0.10448767183409877,tcp,irc,0.6089051260135812,0.0,0.0,S0,0.0,S,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,1
101,1.0,0.6296052329232984,0.8557948131196234,0.0012383027415082213,tcp,irc,0.6217282657388675,0.0,0.0,S0,0.0,S,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,0
102,1.0,0.751420824461159,0.8557948131196234,0.10448767183409877,tcp,irc,0.6172945522496156,0.0,0.0,S0,0.0,S,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,1
103,1.0,0.7514514621853888,0.8557948131196234,0.10448767183409877,tcp,irc,0.6083648211406212,0.0,0.0,S0,0.0,S,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,1
104,1.0,0.7514514621853888,0.8557948131196234,0.10448767183409877,tcp,irc,0.6172945522496155,0.0,0.0,S0,0.0,S,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,1
105,1.0,0.7514820999096187,0.8557948131196234,0.10448767183409877,tcp,irc,0.6078827914936396,0.0,0.0,S0,0.0,S,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,1
106,1.0,0.0018842200401354187,0.6797322870379532,0.00191231562612662,udp,irc,0.6200219767148503,6.353692257644762e-07,0.0002922089781208527,SF,0.0,Dd,5.421817393190197e-05,9.991710035947017e-07,0.0009345794392523365,0.0004499437570303712,0
107,1.0,0.7514820999096187,0.8557948131196234,0.10448767183409877,tcp,irc,0.6172945522496155,0.0,0.0,S0,0.0,S,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,1
108,1.0,0.7515433753580784,0.8557948131196234,0.10448767183409877,tcp,irc,0.6125613568582986,0.0,0.0,S0,0.0,S,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,1
109,1.0,0.7515433753580784,0.8557948131196234,0.10448767183409877,tcp,irc,0.6123694083361871,0.0,0.0,S0,0.0,S,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,1
110,1.0,0.7517272017034574,0.8557948131196234,0.10448767183409877,tcp,irc,0.6137024001718999,0.0,0.0,S0,0.0,S,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,1
111,1.0,0.7517272017034574,0.8557948131196234,0.10448767183409877,tcp,irc,0.6117587894868615,0.0,0.0,S0,0.0,S,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,1
112,1.0,0.7518803903246066,0.8557948131196234,0.10448767183409877,tcp,irc,0.6095082626116702,0.0,0.0,S0,0.0,S,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,1
113,1.0,0.0018842200401354187,0.8997071770365913,0.00191231562612662,udp,dhcp,0.6200219767148503,6.353692257644762e-07,0.0002922089781208527,S0,0.0,D,5.421817393190197e-05,9.991710035947017e-07,0.0,0.0,0
114,1.0,0.7519110280488365,0.8557948131196234,0.10448767183409877,tcp,irc,0.6125620763055329,0.0,0.0,S0,0.0,S,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,1
115,1.0,0.6304324514775042,0.8557948131196234,0.0012383027415082213,tcp,irc,0.6247228929069217,0.0,0.0,S0,0.0,S,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,0
116,1.0,0.7519110280488365,0.8557948131196234,0.10448767183409877,tcp,irc,0.6202677878532366,0.0,0.0,S0,0.0,S,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,1
117,1.0,0.6304324514775042,0.8557948131196234,0.0012383027415082213,tcp,irc,0.6184562197172667,0.0,0.0,S0,0.0,S,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,0
118,1.0,0.7519723034972962,0.8557948131196234,0.10448767183409877,tcp,irc,0.6120795670270618,0.0,0.0,S0,0.0,S,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,1
119,1.0,0.7519723034972962,0.8557948131196234,0.10448767183409877,tcp,irc,0.6202677878532366,0.0,0.0,S0,0.0,S,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,1
120,1.0,0.6304324514775042,0.8557948131196234,0.0012383027415082213,tcp,irc,0.6184562197172667,0.0,0.0,S0,0.0,S,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,0
121,1.0,0.0018842200401354187,0.6797322870379532,0.00191231562612662,udp,irc,0.6200219767148503,6.353692257644762e-07,0.0002922089781208527,SF,0.0,Dd,5.421817393190197e-05,9.991710035947017e-07,0.0009345794392523365,0.0004499437570303712,0
122,1.0,0.7505323304584934,0.8557948131196234,0.10448767183409877,tcp,irc,0.13775328139883564,9.92764415256994e-07,0.001479307951736817,S3,0.0,ShAdDaf,0.0003795272175233138,5.876703139563575e-06,0.005607476635514019,0.00333313598958025,1
123,1.0,0.752002941221526,0.8557948131196234,0.10448767183409877,tcp,irc,0.6116011346162517,0.0,0.0,S0,0.0,S,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,1
124,1.0,0.752002941221526,0.8557948131196234,0.10448767183409877,tcp,irc,0.6215134867578541,0.0,0.0,S0,0.0,S,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,1
125,1.0,0.6304324514775042,0.8557948131196234,0.0012383027415082213,tcp,irc,0.6184562197172667,0.0,0.0,S0,0.0,S,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,0
126,1.0,0.7520642166699857,0.8557948131196234,0.10448767183409877,tcp,irc,0.606748223205147,0.0,0.0,S0,0.0,S,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,1
127,1.0,0.7506548813554129,0.8557948131196234,0.10448767183409877,tcp,irc,0.223261263905716,9.92764415256994e-07,0.001479307951736817,S3,0.0,ShAdDaf,0.0003795272175233138,5.876703139563575e-06,0.007476635514018692,0.003948848499200758,1
128,1.0,0.7506242436311831,0.8557948131196234,0.10448767183409877,tcp,irc,0.8493633371607925,9.92764415256994e-07,0.001479307951736817,S3,0.0,ShAdDaf,0.0004879635653871177,7.45434156629205e-06,0.005607476635514019,0.00333313598958025,1
129,1.0,0.7520642166699857,0.8557948131196234,0.10448767183409877,tcp,irc,0.6215134867578541,0.0,0.0,S0,0.0,S,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,1
130,1.0,0.7520948543942155,0.8557948131196234,0.10448767183409877,tcp,irc,0.6063285456518048,0.0,0.0,S0,0.0,S,0.0001626545217957059,2.3664576400927143e-06,0.0,0.0,1
131,1.0,0.7520948543942155,0.8557948131196234,0.10448767183409877,tcp,irc,0.6215134867578542,0.0,0.0,S0,0.0,S,5.421817393190197e-05,7.888192133642381e-07,0.0,0.0,1
